symbol,name,sector,event_day_return,model_predicted,actual_post_event
REG,Regency Centers,Real Estate,-0.020322064703104818,-0.006732117744500602,-0.05225012834420019
SLB,Schlumberger,Energy,-0.07348841405123595,-0.006548057217273653,-0.18646158346921415
NTAP,NetApp,Information Technology,-0.09217505783226794,-0.0065373199038354715,0.014568463582968441
NRG,NRG Energy,Utilities,-0.06023780978514332,-0.006527592107459242,0.0012927059198037313
NXPI,NXP Semiconductors,Information Technology,-0.10022751216807459,-0.006518078996188495,-0.03728165553564995
TEL,TE Connectivity,Information Technology,-0.07924951182059745,-0.0065137212976219,-0.02044125048683723
OKE,Oneok,Energy,-0.07078923603933862,-0.006497603842634712,-0.13196071083240107
VRSK,Verisk Analytics,Industrials,0.021468504178131974,-0.0064677477263501496,-0.06538461465510274
GEV,GE Vernova,Industrials,-0.05865037884127766,-0.006467589644102479,0.040459035201373256
ON,ON Semiconductor,Information Technology,-0.12264556533888313,-0.006453871284518873,-0.019307819601337456
WRB,W. R. Berkley Corporation,Financials,0.0005691864933867084,-0.0063853838849983096,-0.04629657750009388
KHC,Kraft Heinz,Consumer Staples,0.015372349541690903,-0.006294095618583647,-0.06607595673490961
APH,Amphenol,Information Technology,-0.05299147678982635,-0.006287418952810555,0.023188933707007225
CEG,Constellation Energy,Utilities,-0.08414249594922303,-0.006215577039972663,0.07223263211607246
JKHY,Jack Henry & Associates,Financials,0.003146785000976707,-0.006182310980229313,-0.08156960182307382
CCI,Crown Castle,Real Estate,0.02315022098917464,-0.006147625686545503,-0.11782967576108354
L,Loews Corporation,Financials,-0.010698734630923355,-0.006147612106937852,-0.07685569286161664
HUBB,Hubbell Incorporated,Industrials,-0.03519098057720492,-0.00611170657301611,0.06181187111135657
TRGP,Targa Resources,Energy,-0.11660192415454047,-0.006080676076583229,-0.10670171910654985
VTR,Ventas,Real Estate,0.004752604916870351,-0.0058484187594425845,-0.05918893800765348
KMB,Kimberly-Clark,Consumer Staples,0.01519560917105121,-0.005814195846564292,-0.05469864724188795
HIG,Hartford (The),Financials,-0.007666495964715126,-0.005788890547316061,-0.07265091098340018
BKR,Baker Hughes,Energy,-0.09205648356813188,-0.005750690845324196,-0.10846534931632987
WTW,Willis Towers Watson,Financials,-0.013713789235957877,-0.005581717442130407,-0.04860365433099905
TSN,Tyson Foods,Consumer Staples,0.007105086704397686,-0.005571422650235338,-0.05547545640001472
TMUS,T-Mobile US,Communication Services,-0.0024234996083281734,-0.005564503595429967,-0.0449303140257486
ACGL,Arch Capital Group,Financials,0.0014551441189488276,-0.005523470574842643,-0.061027141893346404
LYB,LyondellBasell,Materials,-0.1041872459851182,-0.005327255843775183,-0.14961867600748216
CNP,CenterPoint Energy,Utilities,0.015102823370449957,-0.005320961075835494,-0.031817856435667674
ADI,Analog Devices,Information Technology,-0.09637510712824736,-0.005241866867917873,-0.014029857084245353
MKC,McCormick & Company,Consumer Staples,-0.017291462799751165,-0.0051668728625836585,-0.061906666149810656
CLX,Clorox,Consumer Staples,0.005259668355543744,-0.005024769929481612,-0.05381329021776996
CPT,Camden Property Trust,Real Estate,-0.025166393010775154,-0.00500140564376734,-0.09551205148798969
ES,Eversource Energy,Utilities,-0.0027417302463179586,-0.004981092712178162,-0.10604269128154195
ALL,Allstate,Financials,-0.010561544860727988,-0.004809000215338673,-0.07339651260419613
COR,Cencora,Health Care,0.042174984208264515,-0.004744148778354319,-0.03592241689647598
BR,Broadridge Financial Solutions,Industrials,-0.019850808240765478,-0.004715081662195124,-0.049252913451741244
NI,NiSource,Utilities,-0.016220106309344055,-0.004673379939191047,-0.044760598260350094
KEYS,Keysight Technologies,Information Technology,-0.10023429363427674,-0.004539150102517841,-0.017240466191475956
DOW,Dow Inc.,Materials,-0.09542581158098978,-0.00449039262532256,-0.14219647678413155
WELL,Welltower,Real Estate,-0.011220576786735301,-0.004449267493358074,-0.07221737395479112
PM,Philip Morris International,Consumer Staples,0.0248639164432538,-0.0044195034157290015,-0.06962331336566138
CF,CF Industries,Materials,0.0033867142007990418,-0.004302641381638256,-0.1322085831346996
TYL,Tyler Technologies,Information Technology,-0.025733368817832284,-0.004263408707277655,-0.021450813371048393
CMI,Cummins,Industrials,-0.06555351169155703,-0.004225304147580342,-0.04714096657104355
TRV,Travelers Companies (The),Financials,-0.0054582140862464235,-0.004161875044069434,-0.07058238806128402
TPL,Texas Pacific Land Corporation,Energy,-0.10255216480617543,-0.003977378818594722,-0.028502920760681547
ICE,Intercontinental Exchange,Financials,-0.023183540646535213,-0.003906706263304651,-0.07669133758443164
ABT,Abbott Laboratories,Health Care,-0.0004556322164630045,-0.003702114571549375,-0.0556893673231279
UDR,"UDR, Inc.",Real Estate,-0.03308504014742232,-0.003665314278125836,-0.09280351248113998
QCOM,Qualcomm,Information Technology,-0.09327366563049319,-0.003662836525482936,-0.03667067473082872
PH,Parker Hannifin,Industrials,-0.09120286848027509,-0.003587633935305423,0.0062316796307867114
ROL,"Rollins, Inc.",Industrials,0.027935905923099028,-0.0034225750947275545,-0.03254544215836287
FISV,Fiserv,Financials,-0.023286011466898297,-0.0033687717659655067,-0.059455359618145076
MCK,McKesson Corporation,Health Care,0.062208008352518135,-0.003262665842249176,-0.05387114743768206
TAP,Molson Coors Beverage Company,Consumer Staples,0.019725801953433104,-0.003217558305961047,-0.04101544105565954
AZO,AutoZone,Consumer Discretionary,0.003371956286733607,-0.0032130993871097554,-0.05670080941540074
